adres,postcode,huisnummer,straat,woonplaats,gemeente,objecttype,lat,lng
"Jonkersgang 2, 1391DS Abcoude","1391DS","2","Jonkersgang","Abcoude","De Ronde Venen","verblijfsobject",52.26417789,4.97117214
"Kanaaldijk West 2, 1391HT Abcoude","1391HT","2","Kanaaldijk West","Abcoude","De Ronde Venen","verblijfsobject",52.26755695,5.01651107
"Kerkgaarde 2, 1391MB Abcoude","1391MB","2","Kerkgaarde","Abcoude","De Ronde Venen","verblijfsobject",52.27319881,4.97425929
"Kerkplein 2, 1391GJ Abcoude","1391GJ","2","Kerkplein","Abcoude","De Ronde Venen","verblijfsobject",52.27208922,4.97463678
"Kerkstraat 2, 1391HC Abcoude","1391HC","2","Kerkstraat","Abcoude","De Ronde Venen","verblijfsobject",52.27213702,4.97481568
"Kloosterhof 2, 1391JP Abcoude","1391JP","2","Kloosterhof","Abcoude","De Ronde Venen","verblijfsobject",52.27310433,4.97782993
"Koningsvaren 2, 1391AJ Abcoude","1391AJ","2","Koningsvaren","Abcoude","De Ronde Venen","verblijfsobject",52.27614821,4.96964475
"Koppelkade 2, 1391CT Abcoude","1391CT","2","Koppelkade","Abcoude","De Ronde Venen","verblijfsobject",52.26967709,4.97419341
"Koppelland 2, 1391EV Abcoude","1391EV","2","Koppelland","Abcoude","De Ronde Venen","verblijfsobject",52.26771469,4.97337157
"Koppelrust 2, 1391GC Abcoude","1391GC","2","Koppelrust","Abcoude","De Ronde Venen","verblijfsobject",52.26679469,4.96687185
"Korenerf 2, 1391DH Abcoude","1391DH","2","Korenerf","Abcoude","De Ronde Venen","verblijfsobject",52.26426599,4.96857724
"Kuyerpad 2, 1391RT Abcoude","1391RT","2","Kuyerpad","Abcoude","De Ronde Venen","verblijfsobject",52.27371793,4.9654766
"Lakenveld 2, 1391DV Abcoude","1391DV","2","Lakenveld","Abcoude","De Ronde Venen","verblijfsobject",52.26608802,4.96711735
"Landzicht 2, 1391XE Abcoude","1391XE","2","Landzicht","Abcoude","De Ronde Venen","verblijfsobject",52.27349625,4.96860054
"Leeuwenburgh 2, 1391RE Abcoude","1391RE","2","Leeuwenburgh","Abcoude","De Ronde Venen","verblijfsobject",52.27395115,4.96633845
"Leo Dongelmansstraat 2, 1391EW Abcoude","1391EW","2","Leo Dongelmansstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26738201,4.97270343
"Lindewetering 2, 1391DA Abcoude","1391DA","2","Lindewetering","Abcoude","De Ronde Venen","verblijfsobject",52.26561992,4.96710196
"Moinatstraat 2, 1391TV Abcoude","1391TV","2","Moinatstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26888516,4.9682883
"Molenweg 2, 1391CG Abcoude","1391CG","2","Molenweg","Abcoude","De Ronde Venen","verblijfsobject",52.27008862,4.97459498
"Molenwetering 2, 1391RR Abcoude","1391RR","2","Molenwetering","Abcoude","De Ronde Venen","verblijfsobject",52.27316369,4.96216052
"Molenzicht 2, 1391DJ Abcoude","1391DJ","2","Molenzicht","Abcoude","De Ronde Venen","verblijfsobject",52.26392894,4.96932826
"Morgenerf 2, 1391DG Abcoude","1391DG","2","Morgenerf","Abcoude","De Ronde Venen","verblijfsobject",52.26462507,4.96812319
"Nellestein 2, 1391VE Abcoude","1391VE","2","Nellestein","Abcoude","De Ronde Venen","verblijfsobject",52.26971397,4.96892988
"Oldenhoff 2, 1391VS Abcoude","1391VS","2","Oldenhoff","Abcoude","De Ronde Venen","verblijfsobject",52.27152624,4.97068167
"Omloop 2, 1391DN Abcoude","1391DN","2","Omloop","Abcoude","De Ronde Venen","verblijfsobject",52.2658501,4.97222906
"Paddenburg 2, 1391RK Abcoude","1391RK","2","Paddenburg","Abcoude","De Ronde Venen","verblijfsobject",52.27418427,4.96465883
"Papehof 2, 1391BG Abcoude","1391BG","2","Papehof","Abcoude","De Ronde Venen","verblijfsobject",52.2717455,4.9642623
"Peppinghof 2, 1391BC Abcoude","1391BC","2","Peppinghof","Abcoude","De Ronde Venen","verblijfsobject",52.2722089,4.9635983
"Pienemanstraat 2, 1391XD Abcoude","1391XD","2","Pienemanstraat","Abcoude","De Ronde Venen","verblijfsobject",52.27229746,4.96722225
"Piet van Wijngaerdtlaan 2, 1391VD Abcoude","1391VD","2","Piet van Wijngaerdtlaan","Abcoude","De Ronde Venen","verblijfsobject",52.26788275,4.96760743
"Poelestein 2, 1391RG Abcoude","1391RG","2","Poelestein","Abcoude","De Ronde Venen","verblijfsobject",52.27428665,4.96569111
"Proostdijstraat 2, 1391VA Abcoude","1391VA","2","Proostdijstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26855755,4.97125045
"Raadhuislaan 2, 1391CJ Abcoude","1391CJ","2","Raadhuislaan","Abcoude","De Ronde Venen","verblijfsobject",52.2695812,4.97316801
"Raadhuisplein 2, 1391CV Abcoude","1391CV","2","Raadhuisplein","Abcoude","De Ronde Venen","verblijfsobject",52.26967823,4.97381867
"Reigersbos 2, 1391XG Abcoude","1391XG","2","Reigersbos","Abcoude","De Ronde Venen","verblijfsobject",52.27328118,4.96909582
"Reijer Spreijstraat 2, 1391GA Abcoude","1391GA","2","Reijer Spreijstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26714197,4.97042192
"Roomolen 2, 1391RD Abcoude","1391RD","2","Roomolen","Abcoude","De Ronde Venen","verblijfsobject",52.27492441,4.96697153
"Roos Vlasmanstraat 2, 1391EH Abcoude","1391EH","2","Roos Vlasmanstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26798979,4.97793583
"Ruwelspad 2, 1391JB Abcoude","1391JB","2","Ruwelspad","Abcoude","De Ronde Venen","verblijfsobject",52.27856606,4.97059107
"Sandbergstraat 2, 1391EL Abcoude","1391EL","2","Sandbergstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26751784,4.97586994
"Slotplaats 2, 1391DB Abcoude","1391DB","2","Slotplaats","Abcoude","De Ronde Venen","verblijfsobject",52.26385746,4.97118061
"Slotspolder 2, 1391RB Abcoude","1391RB","2","Slotspolder","Abcoude","De Ronde Venen","verblijfsobject",52.27473535,4.96787407
"Sluijterstraat 2, 1391XC Abcoude","1391XC","2","Sluijterstraat","Abcoude","De Ronde Venen","verblijfsobject",52.27267106,4.96629276
"Spoorlaan 2, 1391SZ Abcoude","1391SZ","2","Spoorlaan","Abcoude","De Ronde Venen","verblijfsobject",52.27678588,4.9765551
"Starnheim 2, 1391RV Abcoude","1391RV","2","Starnheim","Abcoude","De Ronde Venen","verblijfsobject",52.27399639,4.96533299
"Stationsstraat 2, 1391GN Abcoude","1391GN","2","Stationsstraat","Abcoude","De Ronde Venen","verblijfsobject",52.27165171,4.97476172
"Stigterhof 2, 1391JC Abcoude","1391JC","2","Stigterhof","Abcoude","De Ronde Venen","verblijfsobject",52.27060283,4.96440286
"Theo Snoekstraat 2, 1391EZ Abcoude","1391EZ","2","Theo Snoekstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26712414,4.97126139
"Theodorus de Leeuwlaan 2, 1391CB Abcoude","1391CB","2","Theodorus de Leeuwlaan","Abcoude","De Ronde Venen","verblijfsobject",52.27087083,4.97640134
"van Gortellaan 2, 1391AT Abcoude","1391AT","2","van Gortellaan","Abcoude","De Ronde Venen","verblijfsobject",52.27140425,4.96791502
"van Oosterhoutstraat 2, 1391VH Abcoude","1391VH","2","van Oosterhoutstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26988772,4.969596
"van Tuijll van Serooskerkenstraat 2, 1391EN Abcoude","1391EN","2","van Tuijll van Serooskerkenstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26843422,4.97559175
"Van Voorthuijsenhof 2, 1391JR Abcoude","1391JR","2","Van Voorthuijsenhof","Abcoude","De Ronde Venen","verblijfsobject",52.26994697,4.96609703
"Vlaserf 2, 1391DW Abcoude","1391DW","2","Vlaserf","Abcoude","De Ronde Venen","verblijfsobject",52.26374635,4.97024197
"Voetangelweg 2, 1391HJ Abcoude","1391HJ","2","Voetangelweg","Abcoude","De Ronde Venen","verblijfsobject",52.27726936,4.96145144
"Voordijk 2, 1391VV Abcoude","1391VV","2","Voordijk","Abcoude","De Ronde Venen","verblijfsobject",52.27004125,4.97242311
"Waardassackerstraat 2, 1391TX Abcoude","1391TX","2","Waardassackerstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26826216,4.97052054
"Waterlelie 2, 1391TN Abcoude","1391TN","2","Waterlelie","Abcoude","De Ronde Venen","verblijfsobject",52.27656805,4.97509945
"Willem van Abcoudelaan 2, 1391CD Abcoude","1391CD","2","Willem van Abcoudelaan","Abcoude","De Ronde Venen","verblijfsobject",52.26993182,4.9767842
"Zegge 2, 1391SV Abcoude","1391SV","2","Zegge","Abcoude","De Ronde Venen","verblijfsobject",52.27809408,4.97484011
"Zilverschoon 2, 1391XM Abcoude","1391XM","2","Zilverschoon","Abcoude","De Ronde Venen","verblijfsobject",52.27614459,4.97245677
"Zorgvrij 2, 1391RM Abcoude","1391RM","2","Zorgvrij","Abcoude","De Ronde Venen","verblijfsobject",52.27406365,4.96373392
"Zuster Claassenhof 2, 1391BN Abcoude","1391BN","2","Zuster Claassenhof","Abcoude","De Ronde Venen","verblijfsobject",52.2705023,4.96235808
"Dokter van Doornplein 2A, 1391LT Abcoude","1391LT","2A","Dokter van Doornplein","Abcoude","De Ronde Venen","verblijfsobject",52.27293521,4.97345086
"Doude van Troostwijkstraat 2A, 1391ES Abcoude","1391ES","2A","Doude van Troostwijkstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26882955,4.975227
"Dwarskade 2A, 1391HS Abcoude","1391HS","2A","Dwarskade","Abcoude","De Ronde Venen","verblijfsobject",52.27052388,4.92954999
"Groene Wetering 2A, 1391DP Abcoude","1391DP","2A","Groene Wetering","Abcoude","De Ronde Venen","verblijfsobject",52.26507803,4.97241174
"Kerkplein 2A, 1391GJ Abcoude","1391GJ","2A","Kerkplein","Abcoude","De Ronde Venen","verblijfsobject",52.27210273,4.97469551
"Raadhuisplein 2A, 1391CV Abcoude","1391CV","2A","Raadhuisplein","Abcoude","De Ronde Venen","verblijfsobject",52.26960535,4.97388479
"Sandbergstraat 2A, 1391EL Abcoude","1391EL","2A","Sandbergstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26742072,4.97540396
"Voetangelweg 2A, 1391HJ Abcoude","1391HJ","2A","Voetangelweg","Abcoude","De Ronde Venen","verblijfsobject",52.27747683,4.96095292
"Willem van Abcoudelaan 2A, 1391CD Abcoude","1391CD","2A","Willem van Abcoudelaan","Abcoude","De Ronde Venen","verblijfsobject",52.26971486,4.97653553
"Raadhuisplein 2B, 1391CV Abcoude","1391CV","2B","Raadhuisplein","Abcoude","De Ronde Venen","verblijfsobject",52.26960557,4.97385263
"Voetangelweg 2B, 1391HJ Abcoude","1391HJ","2B","Voetangelweg","Abcoude","De Ronde Venen","verblijfsobject",52.27699334,4.96061701
"Willem van Abcoudelaan 2B, 1391CD Abcoude","1391CD","2B","Willem van Abcoudelaan","Abcoude","De Ronde Venen","verblijfsobject",52.2698313,4.97661385
"Voetangelweg 2C, 1391HJ Abcoude","1391HJ","2C","Voetangelweg","Abcoude","De Ronde Venen","verblijfsobject",52.27733318,4.96124772
"'t Markvelt 3, 1391BZ Abcoude","1391BZ","3","'t Markvelt","Abcoude","De Ronde Venen","verblijfsobject",52.27079131,4.97641102
"Aasdomstraat 3, 1391CR Abcoude","1391CR","3","Aasdomstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26813675,4.96917395
"Abcoudermeer 3, 1391JL Abcoude","1391JL","3","Abcoudermeer","Abcoude","De Ronde Venen","verblijfsobject",52.27901118,4.96830422
"Achter de Kerken 3, 1391LB Abcoude","1391LB","3","Achter de Kerken","Abcoude","De Ronde Venen","verblijfsobject",52.27518848,4.9757283
"Amsterdamsestraatweg 3, 1391AA Abcoude","1391AA","3","Amsterdamsestraatweg","Abcoude","De Ronde Venen","verblijfsobject",52.27256462,4.97305697
"Angsteloord 3, 1391EB Abcoude","1391EB","3","Angsteloord","Abcoude","De Ronde Venen","verblijfsobject",52.26934122,4.97474484
"Bergvliet 3, 1391RN Abcoude","1391RN","3","Bergvliet","Abcoude","De Ronde Venen","verblijfsobject",52.27399947,4.96228247
"Beukenhof 3, 1391DM Abcoude","1391DM","3","Beukenhof","Abcoude","De Ronde Venen","verblijfsobject",52.26519921,4.97267942
"Bijdorplaan 3, 1391JT Abcoude","1391JT","3","Bijdorplaan","Abcoude","De Ronde Venen","verblijfsobject",52.27384847,4.9787098
"Blomswaard 3, 1391VB Abcoude","1391VB","3","Blomswaard","Abcoude","De Ronde Venen","verblijfsobject",52.26944592,4.9718914
"Botshol 3, 1391HN Abcoude","1391HN","3","Botshol","Abcoude","De Ronde Venen","verblijfsobject",52.26469353,4.93418221
"Brandweerplein 3, 1391CP Abcoude","1391CP","3","Brandweerplein","Abcoude","De Ronde Venen","verblijfsobject",52.26895361,4.97199979
"Broekzijdselaan 3, 1391XL Abcoude","1391XL","3","Broekzijdselaan","Abcoude","De Ronde Venen","verblijfsobject",52.27590143,4.97480352
"Brugstraat 3, 1391GH Abcoude","1391GH","3","Brugstraat","Abcoude","De Ronde Venen","verblijfsobject",52.27239542,4.97332753
"Burgemeester Bentinckstraat 3, 1391GE Abcoude","1391GE","3","Burgemeester Bentinckstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26659774,4.96923371
"Burgemeester de Beaufortlaan 3, 1391CK Abcoude","1391CK","3","Burgemeester de Beaufortlaan","Abcoude","De Ronde Venen","verblijfsobject",52.26901998,4.97241571
"Burgemeester Quarles van Uffordstraat 3, 1391GG Abcoude","1391GG","3","Burgemeester Quarles van Uffordstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26640351,4.96834848
"De Cleijen 3, 1391RL Abcoude","1391RL","3","De Cleijen","Abcoude","De Ronde Venen","verblijfsobject",52.27412363,4.96415642
"De Cleijne Cleij 3, 1391DR Abcoude","1391DR","3","De Cleijne Cleij","Abcoude","De Ronde Venen","verblijfsobject",52.26455373,4.97130305
"De Hilt 3, 1391DT Abcoude","1391DT","3","De Hilt","Abcoude","De Ronde Venen","verblijfsobject",52.26496254,4.9693451
"de Tourton Bruijnsstraat 3, 1391EM Abcoude","1391EM","3","de Tourton Bruijnsstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26830619,4.97699439
"de Weert 3, 1391JK Abcoude","1391JK","3","de Weert","Abcoude","De Ronde Venen","verblijfsobject",52.27054269,4.9652814
"Delphine 3, 1391RC Abcoude","1391RC","3","Delphine","Abcoude","De Ronde Venen","verblijfsobject",52.27441005,4.96826056
"Dokter Koomansstraat 3, 1391VZ Abcoude","1391VZ","3","Dokter Koomansstraat","Abcoude","De Ronde Venen","verblijfsobject",52.2726271,4.96827448
"Dominee Bleekerhof 3, 1391BH Abcoude","1391BH","3","Dominee Bleekerhof","Abcoude","De Ronde Venen","verblijfsobject",52.27232574,4.9619257
"Dorpszicht 3, 1391LW Abcoude","1391LW","3","Dorpszicht","Abcoude","De Ronde Venen","verblijfsobject",52.27407111,4.97478401
"Dotter 3, 1391SK Abcoude","1391SK","3","Dotter","Abcoude","De Ronde Venen","verblijfsobject",52.27769939,4.97420573
"Doude van Troostwijkstraat 3, 1391EP Abcoude","1391EP","3","Doude van Troostwijkstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26858826,4.97544419
"Dr. Sloetlaan 3, 1391CM Abcoude","1391CM","3","Dr. Sloetlaan","Abcoude","De Ronde Venen","verblijfsobject",52.26885479,4.97276397
"Dwarskade 3, 1391HS Abcoude","1391HS","3","Dwarskade","Abcoude","De Ronde Venen","verblijfsobject",52.27167993,4.92903475
"Elzenbosch 3, 1391RS Abcoude","1391RS","3","Elzenbosch","Abcoude","De Ronde Venen","verblijfsobject",52.27459968,4.96114062
"Ereprijs 3, 1391TA Abcoude","1391TA","3","Ereprijs","Abcoude","De Ronde Venen","verblijfsobject",52.2762986,4.97653265
"Fluitekruid 3, 1391TH Abcoude","1391TH","3","Fluitekruid","Abcoude","De Ronde Venen","verblijfsobject",52.27669555,4.97492878
"Folkert Postlaan 3, 1391AV Abcoude","1391AV","3","Folkert Postlaan","Abcoude","De Ronde Venen","verblijfsobject",52.27122256,4.96720688
"Garsten 3, 1391RP Abcoude","1391RP","3","Garsten","Abcoude","De Ronde Venen","verblijfsobject",52.2740784,4.96320814
"Geinplein 3, 1391JN Abcoude","1391JN","3","Geinplein","Abcoude","De Ronde Venen","verblijfsobject",52.27706718,4.97729903
"Groene Wetering 3, 1391DP Abcoude","1391DP","3","Groene Wetering","Abcoude","De Ronde Venen","verblijfsobject",52.2648916,4.97219526
"Groothoeve 3, 1391DE Abcoude","1391DE","3","Groothoeve","Abcoude","De Ronde Venen","verblijfsobject",52.26484598,4.967811
"Haagwinde 3, 1391XW Abcoude","1391XW","3","Haagwinde","Abcoude","De Ronde Venen","verblijfsobject",52.27668433,4.97122006
"Heinkuitenhof 3, 1391TS Abcoude","1391TS","3","Heinkuitenhof","Abcoude","De Ronde Venen","verblijfsobject",52.27181879,4.97212103
"Henk Oostveenstraat 3, 1391EX Abcoude","1391EX","3","Henk Oostveenstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26727122,4.97243966
"Holendrecht 3, 1391VT Abcoude","1391VT","3","Holendrecht","Abcoude","De Ronde Venen","verblijfsobject",52.2733777,4.97075196
"Hollandse Kade 3, 1391JD Abcoude","1391JD","3","Hollandse Kade","Abcoude","De Ronde Venen","verblijfsobject",52.27922041,4.97189025
"Hoog en Groenland 3, 1391RA Abcoude","1391RA","3","Hoog en Groenland","Abcoude","De Ronde Venen","verblijfsobject",52.2749778,4.96728752
"Hoogstraat 3, 1391BP Abcoude","1391BP","3","Hoogstraat","Abcoude","De Ronde Venen","verblijfsobject",52.27186303,4.97478294
"Jacob van Gaesbeeklaan 3, 1391CE Abcoude","1391CE","3","Jacob van Gaesbeeklaan","Abcoude","De Ronde Venen","verblijfsobject",52.27004749,4.97819824
"Jan Trouwstraat 3, 1391TT Abcoude","1391TT","3","Jan Trouwstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26807275,4.96836996
"Johan van Gorkumstraat 3, 1391GB Abcoude","1391GB","3","Johan van Gorkumstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26674386,4.97002972
"Jonkersgang 3, 1391DS Abcoude","1391DS","3","Jonkersgang","Abcoude","De Ronde Venen","verblijfsobject",52.26416199,4.97078906
"Kanaaldijk West 3, 1391HT Abcoude","1391HT","3","Kanaaldijk West","Abcoude","De Ronde Venen","verblijfsobject",52.26651196,5.0154306
"Kerkgaarde 3, 1391MB Abcoude","1391MB","3","Kerkgaarde","Abcoude","De Ronde Venen","verblijfsobject",52.27320448,4.97437569
"Kerkplein 3, 1391GJ Abcoude","1391GJ","3","Kerkplein","Abcoude","De Ronde Venen","verblijfsobject",52.27202944,4.97466504
"Kievitsheuvel 3, 1391AP Abcoude","1391AP","3","Kievitsheuvel","Abcoude","De Ronde Venen","verblijfsobject",52.27137451,4.96954177
"Kloosterhof 3, 1391JP Abcoude","1391JP","3","Kloosterhof","Abcoude","De Ronde Venen","verblijfsobject",52.27315409,4.97772627
"Koningsvaren 3, 1391AC Abcoude","1391AC","3","Koningsvaren","Abcoude","De Ronde Venen","verblijfsobject",52.27598833,4.97047118
"Koppeldijk 3, 1391CW Abcoude","1391CW","3","Koppeldijk","Abcoude","De Ronde Venen","verblijfsobject",52.26937949,4.97408826
"Koppelkade 3, 1391CT Abcoude","1391CT","3","Koppelkade","Abcoude","De Ronde Venen","verblijfsobject",52.26966721,4.9742939
"Koppelland 3, 1391EV Abcoude","1391EV","3","Koppelland","Abcoude","De Ronde Venen","verblijfsobject",52.26787983,4.97379436
"Koppelrust 3, 1391GC Abcoude","1391GC","3","Koppelrust","Abcoude","De Ronde Venen","verblijfsobject",52.26689922,4.96660749
"Korenerf 3, 1391DH Abcoude","1391DH","3","Korenerf","Abcoude","De Ronde Venen","verblijfsobject",52.26412256,4.96886186
"Kortenhorststraat 3, 1391VG Abcoude","1391VG","3","Kortenhorststraat","Abcoude","De Ronde Venen","verblijfsobject",52.27041078,4.96857627
"Kuyerpad 3, 1391RT Abcoude","1391RT","3","Kuyerpad","Abcoude","De Ronde Venen","verblijfsobject",52.27370399,4.96539894
"Laan van Binnenrust 3, 1391BW Abcoude","1391BW","3","Laan van Binnenrust","Abcoude","De Ronde Venen","verblijfsobject",52.27050851,4.97349998
"Landzicht 3, 1391XE Abcoude","1391XE","3","Landzicht","Abcoude","De Ronde Venen","verblijfsobject",52.27320105,4.96863142
"Lange Coupure 3, 1391KN Abcoude","1391KN","3","Lange Coupure","Abcoude","De Ronde Venen","verblijfsobject",52.26157049,4.98630809
"Leeuwenburgh 3, 1391RE Abcoude","1391RE","3","Leeuwenburgh","Abcoude","De Ronde Venen","verblijfsobject",52.2739346,4.9663504
"Leo Dongelmansstraat 3, 1391EW Abcoude","1391EW","3","Leo Dongelmansstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26752743,4.97308188
"Lindewetering 3, 1391DA Abcoude","1391DA","3","Lindewetering","Abcoude","De Ronde Venen","verblijfsobject",52.26644027,4.96732989
"Meerweg 3, 1391HG Abcoude","1391HG","3","Meerweg","Abcoude","De Ronde Venen","verblijfsobject",52.27210304,4.97269838
"Meerzicht 3, 1391AR Abcoude","1391AR","3","Meerzicht","Abcoude","De Ronde Venen","verblijfsobject",52.2711414,4.96850745
"Moinatstraat 3, 1391TV Abcoude","1391TV","3","Moinatstraat","Abcoude","De Ronde Venen","verblijfsobject",52.26894412,4.96744951
"Molenweg 3, 1391CG Abcoude","1391CG","3","Molenweg","Abcoude","De Ronde Venen","verblijfsobject",52.27005393,4.97473494
"Molenwetering 3, 1391RR Abcoude","1391RR","3","Molenwetering","Abcoude","De Ronde Venen","verblijfsobject",52.27329553,4.96209776
"Molenzicht 3, 1391DJ Abcoude","1391DJ","3","Molenzicht","Abcoude","De Ronde Venen","verblijfsobject",52.26401453,4.96969644
"Morgenerf 3, 1391DG Abcoude","1391DG","3","Morgenerf","Abcoude","De Ronde Venen","verblijfsobject",52.26450851,4.96837575
"Nellestein 3, 1391VE Abcoude","1391VE","3","Nellestein","Abcoude","De Ronde Venen","verblijfsobject",52.26955221,4.9693294
"Oldenhoff 3, 1391VR Abcoude","1391VR","3","Oldenhoff","Abcoude","De Ronde Venen","verblijfsobject",52.27168015,4.97012901
"Omloop 3, 1391DN Abcoude","1391DN","3","Omloop","Abcoude","De Ronde Venen","verblijfsobject",52.26566209,4.97212914
"Oude Dijk 3, 1391KP Abcoude","1391KP","3","Oude Dijk","Abcoude","De Ronde Venen","verblijfsobject",52.26603057,4.98002323
"Paddenburg 3, 1391RK Abcoude","1391RK","3","Paddenburg","Abcoude","De Ronde Venen","verblijfsobject",52.27420242,4.96425796
"Papehof 3, 1391BD Abcoude","1391BD","3","Papehof","Abcoude","De Ronde Venen","verblijfsobject",52.27186952,4.96502383
