adres,postcode,huisnummer,straat,woonplaats,gemeente,objecttype,lat,lng
"Reigerlaan 32, 1241ED Kortenhoef",1241ED,32,Reigerlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23707791,5.11801306
"Rijck Loeverehof 32, 1241BK Kortenhoef",1241BK,32,Rijck Loeverehof,Kortenhoef,Wijdemeren,verblijfsobject,52.24178184,5.11552493
"Zandheuvel 32, 1241JP Kortenhoef",1241JP,32,Zandheuvel,Kortenhoef,Wijdemeren,verblijfsobject,52.23452829,5.11930204
"Zuidsingel 32, 1241HB Kortenhoef",1241HB,32,Zuidsingel,Kortenhoef,Wijdemeren,verblijfsobject,52.23581441,5.11879792
"Zwanebloem 32, 1241VM Kortenhoef",1241VM,32,Zwanebloem,Kortenhoef,Wijdemeren,verblijfsobject,52.23900549,5.10819251
"Emmaweg 32a, 1241LG Kortenhoef",1241LG,32a,Emmaweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23378911,5.12103868
"Kerklaan 32a, 1241CM Kortenhoef",1241CM,32a,Kerklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23985642,5.11657281
"Emmaweg 32b, 1241LG Kortenhoef",1241LG,32b,Emmaweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23396841,5.12049733
"Anton Smeerdijkgaarde 33, 1241AV Kortenhoef",1241AV,33,Anton Smeerdijkgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.24290517,5.11157953
"Bernard van Beeklaan 33, 1241AC Kortenhoef",1241AC,33,Bernard van Beeklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24377825,5.11601058
"C.Vreedenburghgaarde 33, 1241AR Kortenhoef",1241AR,33,C.Vreedenburghgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.24491497,5.11395376
"Dodaarslaan 33, 1241XG Kortenhoef",1241XG,33,Dodaarslaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23914191,5.11271548
"Egidius Blocklaan 33, 1241BS Kortenhoef",1241BS,33,Egidius Blocklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24119244,5.11718295
"Elbert Mooijlaan 33, 1241BB Kortenhoef",1241BB,33,Elbert Mooijlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24225443,5.11780608
"Emmaweg 33, 1241LG Kortenhoef",1241LG,33,Emmaweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23358012,5.12131319
"Hoflaan 33, 1241HH Kortenhoef",1241HH,33,Hoflaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23827246,5.10988069
"Huijbert van Schadijckln 33, 1241BP Kortenhoef",1241BP,33,Huijbert van Schadijckln,Kortenhoef,Wijdemeren,verblijfsobject,52.24099513,5.11441396
"Ireneweg 33, 1241XX Kortenhoef",1241XX,33,Ireneweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23924446,5.11449488
"J.F.van Heumenhof 33, 1241DJ Kortenhoef",1241DJ,33,J.F.van Heumenhof,Kortenhoef,Wijdemeren,verblijfsobject,52.24155109,5.1129056
"Jan Stadelaarstraat 33, 1241CA Kortenhoef",1241CA,33,Jan Stadelaarstraat,Kortenhoef,Wijdemeren,verblijfsobject,52.24127836,5.11939321
"Julianaweg 33, 1241VV Kortenhoef",1241VV,33,Julianaweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23704773,5.11660785
"Kerklaan 33, 1241CK Kortenhoef",1241CK,33,Kerklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23876953,5.11885197
"Koninginneweg 33, 1241CT Kortenhoef",1241CT,33,Koninginneweg,Kortenhoef,Wijdemeren,verblijfsobject,52.24090389,5.12072777
"Lepelaarlaan 33, 1241EE Kortenhoef",1241EE,33,Lepelaarlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23831218,5.11537042
"Meenthof 33, 1241CP Kortenhoef",1241CP,33,Meenthof,Kortenhoef,Wijdemeren,verblijfsobject,52.23994073,5.11224206
"Moleneind 33, 1241NH Kortenhoef",1241NH,33,Moleneind,Kortenhoef,Wijdemeren,verblijfsobject,52.22360749,5.07855037
"Oostindië 33, 1241HV Kortenhoef",1241HV,33,Oostindië,Kortenhoef,Wijdemeren,verblijfsobject,52.23599375,5.11556023
"Oranjeweg 33, 1241XN Kortenhoef",1241XN,33,Oranjeweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23748541,5.11935745
"P.J.C.Gabriëlgaarde 33, 1241AJ Kortenhoef",1241AJ,33,P.J.C.Gabriëlgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.24257162,5.11804947
"Reigerlaan 33, 1241EC Kortenhoef",1241EC,33,Reigerlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23724947,5.11836338
"Rijck Loeverehof 33, 1241BJ Kortenhoef",1241BJ,33,Rijck Loeverehof,Kortenhoef,Wijdemeren,verblijfsobject,52.24196227,5.11581666
"Zandheuvel 33, 1241JN Kortenhoef",1241JN,33,Zandheuvel,Kortenhoef,Wijdemeren,verblijfsobject,52.23425942,5.11964034
"Zuidsingel 33, 1241EJ Kortenhoef",1241EJ,33,Zuidsingel,Kortenhoef,Wijdemeren,verblijfsobject,52.23682364,5.11687272
"Zwanebloem 33, 1241VL Kortenhoef",1241VL,33,Zwanebloem,Kortenhoef,Wijdemeren,verblijfsobject,52.23880831,5.10842798
"Anton Smeerdijkgaarde 34, 1241AV Kortenhoef",1241AV,34,Anton Smeerdijkgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.24283334,5.11160926
"Beatrixweg 34, 1241XW Kortenhoef",1241XW,34,Beatrixweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23889678,5.11554253
"Bernard van Beeklaan 34, 1241AH Kortenhoef",1241AH,34,Bernard van Beeklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.2438584,5.11568797
"C.Vreedenburghgaarde 34, 1241AS Kortenhoef",1241AS,34,C.Vreedenburghgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.24466044,5.11338657
"Claes Heynensoenlaan 34, 1241BM Kortenhoef",1241BM,34,Claes Heynensoenlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24188306,5.11654919
"De Kwakel 34, 1241LD Kortenhoef",1241LD,34,De Kwakel,Kortenhoef,Wijdemeren,verblijfsobject,52.24311764,5.105771
"Dopheigang 34, 1241JL Kortenhoef",1241JL,34,Dopheigang,Kortenhoef,Wijdemeren,verblijfsobject,52.23484992,5.11845105
"Elbert Mooijlaan 34, 1241BD Kortenhoef",1241BD,34,Elbert Mooijlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24198333,5.11716351
"Emmaweg 34, 1241LG Kortenhoef",1241LG,34,Emmaweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23352613,5.12128424
"Hoflaan 34, 1241XM Kortenhoef",1241XM,34,Hoflaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24010887,5.1111137
"J.F.van Heumenhof 34, 1241DK Kortenhoef",1241DK,34,J.F.van Heumenhof,Kortenhoef,Wijdemeren,verblijfsobject,52.24110951,5.11239589
"J.H.Valkenburglaan 34, 1241BH Kortenhoef",1241BH,34,J.H.Valkenburglaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24242676,5.11456932
"Julianaweg 34, 1241VW Kortenhoef",1241VW,34,Julianaweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23730764,5.1162842
"Kerklaan 34, 1241CN Kortenhoef",1241CN,34,Kerklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24010278,5.11625256
"Koninginneweg 34, 1241CT Kortenhoef",1241CT,34,Koninginneweg,Kortenhoef,Wijdemeren,verblijfsobject,52.24095781,5.12072745
"Krabbescheer 34, 1241VD Kortenhoef",1241VD,34,Krabbescheer,Kortenhoef,Wijdemeren,verblijfsobject,52.24058196,5.1097199
"Moerendael 34, 1241HT Kortenhoef",1241HT,34,Moerendael,Kortenhoef,Wijdemeren,verblijfsobject,52.23572362,5.1153423
"Moleneind 34, 1241NH Kortenhoef",1241NH,34,Moleneind,Kortenhoef,Wijdemeren,verblijfsobject,52.22317642,5.07868507
"Mr.Johannes Sandersonhof 34, 1241CE Kortenhoef",1241CE,34,Mr.Johannes Sandersonhof,Kortenhoef,Wijdemeren,verblijfsobject,52.240148,5.12032236
"Oranjeweg 34, 1241XS Kortenhoef",1241XS,34,Oranjeweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23776413,5.11939969
"P.J.C.Gabriëlgaarde 34, 1241AM Kortenhoef",1241AM,34,P.J.C.Gabriëlgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.24329319,5.11613066
"Pieter van der Leelaan 34, 1241DG Kortenhoef",1241DG,34,Pieter van der Leelaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23958018,5.11962302
"Piramide 34, 1241JH Kortenhoef",1241JH,34,Piramide,Kortenhoef,Wijdemeren,verblijfsobject,52.23558367,5.11702664
"Reigerlaan 34, 1241ED Kortenhoef",1241ED,34,Reigerlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23733728,5.11745519
"Rijck Loeverehof 34, 1241BK Kortenhoef",1241BK,34,Rijck Loeverehof,Kortenhoef,Wijdemeren,verblijfsobject,52.24182688,5.11556858
"Zuidsingel 34, 1241HB Kortenhoef",1241HB,34,Zuidsingel,Kortenhoef,Wijdemeren,verblijfsobject,52.23583024,5.11873792
"Zwanebloem 34, 1241VM Kortenhoef",1241VM,34,Zwanebloem,Kortenhoef,Wijdemeren,verblijfsobject,52.2389515,5.10816356
"Emmaweg 34a, 1241LG Kortenhoef",1241LG,34a,Emmaweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23373796,5.12066193
"Emmaweg 34b, 1241LG Kortenhoef",1241LG,34b,Emmaweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23390939,5.11994019
"Anton Smeerdijkgaarde 35, 1241AV Kortenhoef",1241AV,35,Anton Smeerdijkgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.24277042,5.11160965
"Bernard van Beeklaan 35, 1241AC Kortenhoef",1241AC,35,Bernard van Beeklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24382326,5.11603959
"Dodaarslaan 35, 1241XH Kortenhoef",1241XH,35,Dodaarslaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23917769,5.11264205
"Egidius Blocklaan 35, 1241BS Kortenhoef",1241BS,35,Egidius Blocklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24125499,5.11702152
"Elbert Mooijlaan 35, 1241BB Kortenhoef",1241BB,35,Elbert Mooijlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24230845,5.11784968
"Hoflaan 35, 1241HH Kortenhoef",1241HH,35,Hoflaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23822742,5.10983705
"Huijbert van Schadijckln 35, 1241BP Kortenhoef",1241BP,35,Huijbert van Schadijckln,Kortenhoef,Wijdemeren,verblijfsobject,52.2410202,5.11433347
"Ireneweg 35, 1241XX Kortenhoef",1241XX,35,Ireneweg,Kortenhoef,Wijdemeren,verblijfsobject,52.2392578,5.11443265
"J.F.van Heumenhof 35, 1241DJ Kortenhoef",1241DJ,35,J.F.van Heumenhof,Kortenhoef,Wijdemeren,verblijfsobject,52.24153305,5.11287643
"Julianaweg 35, 1241VV Kortenhoef",1241VV,35,Julianaweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23699374,5.1165789
"Kerklaan 35, 1241CK Kortenhoef",1241CK,35,Kerklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23879629,5.11876396
"Koninginneweg 35, 1241CT Kortenhoef",1241CT,35,Koninginneweg,Kortenhoef,Wijdemeren,verblijfsobject,52.24101174,5.12072712
"Lepelaarlaan 35, 1241EE Kortenhoef",1241EE,35,Lepelaarlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23832999,5.11529711
"Meenthof 35, 1241CP Kortenhoef",1241CP,35,Meenthof,Kortenhoef,Wijdemeren,verblijfsobject,52.2399585,5.11215411
"Moleneind 35, 1241NH Kortenhoef",1241NH,35,Moleneind,Kortenhoef,Wijdemeren,verblijfsobject,52.22301384,5.07837886
"Oostindië 35, 1241HV Kortenhoef",1241HV,35,Oostindië,Kortenhoef,Wijdemeren,verblijfsobject,52.23596696,5.11563359
"Oranjeweg 35, 1241XN Kortenhoef",1241XN,35,Oranjeweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23750319,5.1192695
"P.J.C.Gabriëlgaarde 35, 1241AJ Kortenhoef",1241AJ,35,P.J.C.Gabriëlgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.24258754,5.11805297
"Reigerlaan 35, 1241EC Kortenhoef",1241EC,35,Reigerlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23727627,5.11829002
"Zandheuvel 35, 1241JN Kortenhoef",1241JN,35,Zandheuvel,Kortenhoef,Wijdemeren,verblijfsobject,52.23405276,5.11974421
"Zuidsingel 35, 1241EJ Kortenhoef",1241EJ,35,Zuidsingel,Kortenhoef,Wijdemeren,verblijfsobject,52.23685037,5.11677009
"Zwanebloem 35, 1241VL Kortenhoef",1241VL,35,Zwanebloem,Kortenhoef,Wijdemeren,verblijfsobject,52.23876331,5.10839898
"Anton Smeerdijkgaarde 36, 1241AV Kortenhoef",1241AV,36,Anton Smeerdijkgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.24258141,5.11149369
"Anton Smeerdijkgaarde 36-GA01, 1241AV Kortenhoef",1241AV,36-GA01,Anton Smeerdijkgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.24250066,5.11154068
"Anton Smeerdijkgaarde 36-GA02, 1241AV Kortenhoef",1241AV,36-GA02,Anton Smeerdijkgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.24253278,5.11154629
"Anton Smeerdijkgaarde 36-GA03, 1241AV Kortenhoef",1241AV,36-GA03,Anton Smeerdijkgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.24255895,5.11155387
"Anton Smeerdijkgaarde 36-GA04, 1241AV Kortenhoef",1241AV,36-GA04,Anton Smeerdijkgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.24258395,5.11156341
"Anton Smeerdijkgaarde 36-GA05, 1241AV Kortenhoef",1241AV,36-GA05,Anton Smeerdijkgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.2426125,5.1115671
"Beatrixweg 36, 1241XW Kortenhoef",1241XW,36,Beatrixweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23885178,5.11551353
"Bernard van Beeklaan 36, 1241AH Kortenhoef",1241AH,36,Bernard van Beeklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24391243,5.11573156
"Claes Heynensoenlaan 36, 1241BM Kortenhoef",1241BM,36,Claes Heynensoenlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24193708,5.11659279
"De Kwakel 36, 1241LD Kortenhoef",1241LD,36,De Kwakel,Kortenhoef,Wijdemeren,verblijfsobject,52.24313649,5.10569921
"Dopheigang 36, 1241JL Kortenhoef",1241JL,36,Dopheigang,Kortenhoef,Wijdemeren,verblijfsobject,52.23480488,5.11840741
"Elbert Mooijlaan 36, 1241BD Kortenhoef",1241BD,36,Elbert Mooijlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.2420011,5.11707556
"Emmaweg 36, 1241LG Kortenhoef",1241LG,36,Emmaweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23266041,5.121
"Hoflaan 36, 1241XM Kortenhoef",1241XM,36,Hoflaan,Kortenhoef,Wijdemeren,verblijfsobject,52.2400548,5.11105547
"J.F.van Heumenhof 36, 1241DK Kortenhoef",1241DK,36,J.F.van Heumenhof,Kortenhoef,Wijdemeren,verblijfsobject,52.24112741,5.1123665
"J.H.Valkenburglaan 36, 1241BH Kortenhoef",1241BH,36,J.H.Valkenburglaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24248394,5.11459762
"Julianaweg 36, 1241VW Kortenhoef",1241VW,36,Julianaweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23725899,5.1162509
"Kerklaan 36, 1241CN Kortenhoef",1241CN,36,Kerklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24018848,5.11579455
"Koninginneweg 36, 1241CT Kortenhoef",1241CT,36,Koninginneweg,Kortenhoef,Wijdemeren,verblijfsobject,52.24107286,5.12068771
"Kortenhoefsedijk 36, 1241LN Kortenhoef",1241LN,36,Kortenhoefsedijk,Kortenhoef,Wijdemeren,verblijfsobject,52.23870717,5.10746237
"Krabbescheer 36, 1241VD Kortenhoef",1241VD,36,Krabbescheer,Kortenhoef,Wijdemeren,verblijfsobject,52.24056405,5.1097493
"Meenthof 36, 1241CZ Kortenhoef",1241CZ,36,Meenthof,Kortenhoef,Wijdemeren,verblijfsobject,52.24020004,5.11272458
"Moerendael 36, 1241HT Kortenhoef",1241HT,36,Moerendael,Kortenhoef,Wijdemeren,verblijfsobject,52.23569679,5.11540102
"Moleneind 36, 1241NH Kortenhoef",1241NH,36,Moleneind,Kortenhoef,Wijdemeren,verblijfsobject,52.2229777,5.07830594
"Mr.Johannes Sandersonhof 36, 1241CE Kortenhoef",1241CE,36,Mr.Johannes Sandersonhof,Kortenhoef,Wijdemeren,verblijfsobject,52.24020202,5.12036595
"Oranjeweg 36, 1241XS Kortenhoef",1241XS,36,Oranjeweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23778194,5.11932639
"P.J.C.Gabriëlgaarde 36, 1241AM Kortenhoef",1241AM,36,P.J.C.Gabriëlgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.24331099,5.11605735
"Pieter van der Leelaan 36, 1241DG Kortenhoef",1241DG,36,Pieter van der Leelaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23957133,5.11968164
"Piramide 36, 1241JH Kortenhoef",1241JH,36,Piramide,Kortenhoef,Wijdemeren,verblijfsobject,52.23552965,5.11698305
"Reigerlaan 36, 1241ED Kortenhoef",1241ED,36,Reigerlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.237373,5.1173525
"Zuidsingel 36, 1241HB Kortenhoef",1241HB,36,Zuidsingel,Kortenhoef,Wijdemeren,verblijfsobject,52.23584805,5.11866462
"Zwanebloem 36, 1241VM Kortenhoef",1241VM,36,Zwanebloem,Kortenhoef,Wijdemeren,verblijfsobject,52.23891548,5.10813451
"Emmaweg 36a, 1241LG Kortenhoef",1241LG,36a,Emmaweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23269511,5.12073563
"Anton Smeerdijkgaarde 37, 1241AV Kortenhoef",1241AV,37,Anton Smeerdijkgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.24258107,5.11134728
"Bernard van Beeklaan 37, 1241AC Kortenhoef",1241AC,37,Bernard van Beeklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24388627,5.11608313
"Dodaarslaan 37, 1241XH Kortenhoef",1241XH,37,Dodaarslaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23920449,5.11256869
"Egidius Blocklaan 37, 1241BT Kortenhoef",1241BT,37,Egidius Blocklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24129959,5.11687484
"Elbert Mooijlaan 37, 1241BB Kortenhoef",1241BB,37,Elbert Mooijlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24235349,5.11789333
"Emmaweg 37, 1241LH Kortenhoef",1241LH,37,Emmaweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23262425,5.12123532
"Hoflaan 37, 1241HH Kortenhoef",1241HH,37,Hoflaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23818241,5.10980805
"Huijbert van Schadijckln 37, 1241BP Kortenhoef",1241BP,37,Huijbert van Schadijckln,Kortenhoef,Wijdemeren,verblijfsobject,52.24107711,5.11414411
"Ireneweg 37, 1241XX Kortenhoef",1241XX,37,Ireneweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23912014,5.11489649
"J.F.van Heumenhof 37, 1241DJ Kortenhoef",1241DJ,37,J.F.van Heumenhof,Kortenhoef,Wijdemeren,verblijfsobject,52.24156876,5.11277373
"Julianaweg 37, 1241VV Kortenhoef",1241VV,37,Julianaweg,Kortenhoef,Wijdemeren,verblijfsobject,52.2369487,5.11653526
"Kerklaan 37, 1241CK Kortenhoef",1241CK,37,Kerklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.2388409,5.11861729
"Koninginneweg 37, 1241CT Kortenhoef",1241CT,37,Koninginneweg,Kortenhoef,Wijdemeren,verblijfsobject,52.24111956,5.12071184
"Kortenhoefsedijk 37, 1241LN Kortenhoef",1241LN,37,Kortenhoefsedijk,Kortenhoef,Wijdemeren,verblijfsobject,52.23858635,5.10665357
"Lepelaarlaan 37, 1241EE Kortenhoef",1241EE,37,Lepelaarlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23835675,5.11520911
"Meenthof 37, 1241CZ Kortenhoef",1241CZ,37,Meenthof,Kortenhoef,Wijdemeren,verblijfsobject,52.23995474,5.11268974
"Oostindië 37, 1241HV Kortenhoef",1241HV,37,Oostindië,Kortenhoef,Wijdemeren,verblijfsobject,52.23594016,5.11570695
"Oranjeweg 37, 1241XN Kortenhoef",1241XN,37,Oranjeweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23753891,5.11916681
"P.J.C.Gabriëlgaarde 37, 1241AK Kortenhoef",1241AK,37,P.J.C.Gabriëlgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.24262459,5.11853591
"Reigerlaan 37, 1241EC Kortenhoef",1241EC,37,Reigerlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23729408,5.11821671
"Zuidsingel 37, 1241EJ Kortenhoef",1241EJ,37,Zuidsingel,Kortenhoef,Wijdemeren,verblijfsobject,52.23710052,5.11610979
"Anton Smeerdijkgaarde 38, 1241AV Kortenhoef",1241AV,38,Anton Smeerdijkgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.2425538,5.11121568
"Bernard van Beeklaan 38, 1241AH Kortenhoef",1241AH,38,Bernard van Beeklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24396642,5.11576052
"De Kwakel 38, 1241LD Kortenhoef",1241LD,38,De Kwakel,Kortenhoef,Wijdemeren,verblijfsobject,52.2431577,5.10561773
"Elbert Mooijlaan 38, 1241BD Kortenhoef",1241BD,38,Elbert Mooijlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.2420279,5.11700219
"Hoflaan 38, 1241XM Kortenhoef",1241XM,38,Hoflaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24000966,5.11096791
"J.F.van Heumenhof 38, 1241DK Kortenhoef",1241DK,38,J.F.van Heumenhof,Kortenhoef,Wijdemeren,verblijfsobject,52.24112758,5.1124397
"Kerklaan 38, 1241CN Kortenhoef",1241CN,38,Kerklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24032573,5.11548989
"Koninginneweg 38, 1241CV Kortenhoef",1241CV,38,Koninginneweg,Kortenhoef,Wijdemeren,verblijfsobject,52.24141616,5.12071006
"Kortenhoefsedijk 38, 1241LN Kortenhoef",1241LN,38,Kortenhoefsedijk,Kortenhoef,Wijdemeren,verblijfsobject,52.23851645,5.10662909
"Krabbescheer 38, 1241VD Kortenhoef",1241VD,38,Krabbescheer,Kortenhoef,Wijdemeren,verblijfsobject,52.24054601,5.10972013
"Meenthof 38, 1241CZ Kortenhoef",1241CZ,38,Meenthof,Kortenhoef,Wijdemeren,verblijfsobject,52.24007718,5.11294396
"Moerendael 38, 1241HT Kortenhoef",1241HT,38,Moerendael,Kortenhoef,Wijdemeren,verblijfsobject,52.23567901,5.11548896
"Moleneind 38, 1241NH Kortenhoef",1241NH,38,Moleneind,Kortenhoef,Wijdemeren,verblijfsobject,52.22280593,5.07792662
"Mr.Johannes Sandersonhof 38, 1241CE Kortenhoef",1241CE,38,Mr.Johannes Sandersonhof,Kortenhoef,Wijdemeren,verblijfsobject,52.24025605,5.12040955
"Oranjeweg 38, 1241XS Kortenhoef",1241XS,38,Oranjeweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23781753,5.11916514
"P.J.C.Gabriëlgaarde 38, 1241AM Kortenhoef",1241AM,38,P.J.C.Gabriëlgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.2433288,5.11598403
"Piramide 38, 1241JH Kortenhoef",1241JH,38,Piramide,Kortenhoef,Wijdemeren,verblijfsobject,52.2354666,5.11692488
"Reigerlaan 38, 1241ED Kortenhoef",1241ED,38,Reigerlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23739081,5.11727919
"Zuidsingel 38, 1241HB Kortenhoef",1241HB,38,Zuidsingel,Kortenhoef,Wijdemeren,verblijfsobject,52.23588387,5.11860584
"Zwanebloem 38, 1241VM Kortenhoef",1241VM,38,Zwanebloem,Kortenhoef,Wijdemeren,verblijfsobject,52.2388434,5.10806176
"Anton Smeerdijkgaarde 39, 1241AV Kortenhoef",1241AV,39,Anton Smeerdijkgaarde,Kortenhoef,Wijdemeren,verblijfsobject,52.24255352,5.11109855
"Bernard van Beeklaan 39, 1241AC Kortenhoef",1241AC,39,Bernard van Beeklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24393128,5.11611214
"Dodaarslaan 39, 1241XH Kortenhoef",1241XH,39,Dodaarslaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23921327,5.11248079
"Dodaarslaan 39-GA01, 1241XH Kortenhoef",1241XH,39-GA01,Dodaarslaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23898791,5.11253319
"Dodaarslaan 39-GA02, 1241XH Kortenhoef",1241XH,39-GA02,Dodaarslaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23900003,5.1124893
"Dodaarslaan 39-GA03, 1241XH Kortenhoef",1241XH,39-GA03,Dodaarslaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23901302,5.11245241
"Dodaarslaan 39-GA04, 1241XH Kortenhoef",1241XH,39-GA04,Dodaarslaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23902286,5.11241225
"Dodaarslaan 39-GA05, 1241XH Kortenhoef",1241XH,39-GA05,Dodaarslaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23903586,5.11237343
"Dodaarslaan 39-GA06, 1241XH Kortenhoef",1241XH,39-GA06,Dodaarslaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23904884,5.11233073
"Dodaarslaan 39-TRAF, 1241XH Kortenhoef",1241XH,39-TRAF,Dodaarslaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23906155,5.11229338
"Egidius Blocklaan 39, 1241BT Kortenhoef",1241BT,39,Egidius Blocklaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24132642,5.11681611
"Elbert Mooijlaan 39, 1241BB Kortenhoef",1241BB,39,Elbert Mooijlaan,Kortenhoef,Wijdemeren,verblijfsobject,52.24240749,5.11792229
"Emmaweg 39, 1241LH Kortenhoef",1241LH,39,Emmaweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23241132,5.12114451
"Hoflaan 39, 1241HH Kortenhoef",1241HH,39,Hoflaan,Kortenhoef,Wijdemeren,verblijfsobject,52.23813741,5.10977905
"Huijbert van Schadijckln 39, 1241BP Kortenhoef",1241BP,39,Huijbert van Schadijckln,Kortenhoef,Wijdemeren,verblijfsobject,52.24109861,5.11406644
"Ireneweg 39, 1241XX Kortenhoef",1241XX,39,Ireneweg,Kortenhoef,Wijdemeren,verblijfsobject,52.23914711,5.1147963
"J.F.van Heumenhof 39, 1241DJ Kortenhoef",1241DJ,39,J.F.van Heumenhof,Kortenhoef,Wijdemeren,verblijfsobject,52.24158677,5.11278826
